timestamp,actual_value,predicted_value,forecast_error,abs_error,risk_level,recommendation,reason,model_version
2016-04-23 17:30:00,70.0,97.10924520779018,27.10924520779018,27.10924520779018,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 97.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:40:00,80.0,83.44060079316142,3.4406007931614226,3.4406007931614226,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 83.44 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 17:50:00,80.0,90.47734338106994,10.477343381069943,10.477343381069943,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:00:00,190.0,89.39852904704959,-100.60147095295041,100.60147095295041,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 89.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:10:00,580.0,173.16582164977214,-406.83417835022783,406.83417835022783,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 173.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:20:00,480.0,455.9762471527816,-24.023752847218418,24.023752847218418,CRITICAL,HUMAN_CHECK_BEFORE_ACTUATOR_CONTROL,Predicted appliance energy is 455.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:30:00,200.0,314.24501249909076,114.24501249909076,114.24501249909076,HIGH,REDUCE_NON_CRITICAL_LOAD_OR_CHECK_HVAC,Predicted appliance energy is 314.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:40:00,120.0,150.9194846014097,30.919484601409692,30.919484601409692,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 150.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 18:50:00,120.0,132.53781555497352,12.53781555497352,12.53781555497352,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.54 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:00:00,140.0,135.72043447628488,-4.279565523715121,4.279565523715121,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 135.72 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:10:00,110.0,139.21301797150755,29.213017971507554,29.213017971507554,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.21 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:20:00,110.0,82.93728009988087,-27.062719900119134,27.062719900119134,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 82.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:30:00,120.0,99.97322030523073,-20.026779694769274,20.026779694769274,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.97 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:40:00,100.0,128.08477610893388,28.08477610893388,28.08477610893388,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 128.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 19:50:00,120.0,124.46340198726307,4.463401987263069,4.463401987263069,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 124.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:00:00,120.0,139.59132068506773,19.59132068506773,19.59132068506773,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 139.59 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:10:00,120.0,132.95649121756242,12.956491217562416,12.956491217562416,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 132.96 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:20:00,110.0,127.83692238960359,17.836922389603586,17.836922389603586,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 127.84 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:30:00,110.0,106.49810511651742,-3.501894883482578,3.501894883482578,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 106.50 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:40:00,110.0,100.73875915429372,-9.261240845706283,9.261240845706283,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 100.74 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 20:50:00,100.0,99.46241341170679,-0.5375865882932089,0.5375865882932089,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:00:00,110.0,90.15293693194144,-19.84706306805856,19.84706306805856,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 90.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:10:00,60.0,99.01052677258943,39.01052677258943,39.01052677258943,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 99.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:20:00,70.0,65.00442578943185,-4.995574210568151,4.995574210568151,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.00 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:30:00,60.0,77.2512309366538,17.251230936653798,17.251230936653798,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 77.25 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:40:00,70.0,64.14557574690369,-5.854424253096312,5.854424253096312,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 21:50:00,90.0,72.91908713767248,-17.080912862327523,17.080912862327523,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.92 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:00:00,60.0,91.46320152332595,31.46320152332595,31.46320152332595,WARNING,MONITOR_AND_PREPARE_ENERGY_SAVING_ACTION,Predicted appliance energy is 91.46 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:10:00,60.0,57.42437410919456,-2.5756258908054406,2.5756258908054406,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.42 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:20:00,60.0,62.08101556152275,2.0810155615227472,2.0810155615227472,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:30:00,60.0,60.39944880127436,0.3994488012743602,0.3994488012743602,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:40:00,50.0,64.20024435827197,14.200244358271974,14.200244358271974,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 64.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 22:50:00,60.0,55.93063501440572,-4.069364985594277,4.069364985594277,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:00:00,60.0,62.37315877916103,2.373158779161031,2.373158779161031,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.37 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:10:00,60.0,60.83383897941028,0.833838979410281,0.833838979410281,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.83 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:20:00,60.0,61.16920290003378,1.1692029000337811,1.1692029000337811,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:30:00,60.0,61.784429333942406,1.7844293339424055,1.7844293339424055,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.78 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:40:00,60.0,62.06169812696833,2.0616981269683308,2.0616981269683308,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 62.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-23 23:50:00,60.0,63.196323370323874,3.1963233703238743,3.1963233703238743,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.20 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:00:00,50.0,67.13042029493867,17.130420294938673,17.130420294938673,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.13 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:10:00,50.0,59.01076042161709,9.010760421617093,9.010760421617093,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.01 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:20:00,60.0,60.66513637504926,0.6651363750492578,0.6651363750492578,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.67 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:30:00,60.0,68.75062916146976,8.75062916146976,8.75062916146976,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.75 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:40:00,50.0,66.19183267495968,16.191832674959684,16.191832674959684,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.19 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 00:50:00,60.0,58.14692942385176,-1.8530705761482409,1.8530705761482409,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.15 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:00:00,60.0,67.56869118169477,7.568691181694774,7.568691181694774,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.57 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:10:00,60.0,65.93229864848357,5.932298648483567,5.932298648483567,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.93 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:20:00,60.0,67.28900807899433,7.289008078994328,7.289008078994328,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:30:00,60.0,66.0834983572976,6.0834983572976,6.0834983572976,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.08 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:40:00,30.0,65.93717319804213,35.93717319804213,35.93717319804213,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 65.94 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 01:50:00,40.0,44.475530892599664,4.475530892599664,4.475530892599664,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.48 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:00:00,30.0,56.66357717146764,26.663577171467637,26.663577171467637,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 56.66 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:10:00,30.0,44.70865417021957,14.708654170219567,14.708654170219567,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 44.71 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:20:00,60.0,46.68423333424801,-13.315766665751987,13.315766665751987,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 46.68 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:30:00,70.0,69.04652547400684,-0.9534745259931583,0.9534745259931583,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 69.05 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:40:00,70.0,70.25806986634363,0.25806986634363227,0.25806986634363227,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 70.26 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 02:50:00,50.0,71.44985965292784,21.44985965292784,21.44985965292784,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 71.45 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:00:00,70.0,55.243255287993634,-14.756744712006366,14.756744712006366,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.24 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:10:00,50.0,75.51450632791564,25.51450632791564,25.51450632791564,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 75.51 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:20:00,50.0,55.39621633302343,5.396216333023432,5.396216333023432,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.40 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:30:00,60.0,57.9820533183766,-2.0179466816233997,2.0179466816233997,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 57.98 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:40:00,50.0,63.32871931168712,13.328719311687117,13.328719311687117,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 63.33 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 03:50:00,60.0,54.29252500814552,-5.7074749918544825,5.7074749918544825,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.29 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:00:00,50.0,66.0601444174327,16.060144417432696,16.060144417432696,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.06 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:10:00,60.0,55.35276613025863,-4.64723386974137,4.64723386974137,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 55.35 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:20:00,70.0,67.1716789116481,-2.828321088351899,2.828321088351899,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.17 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:30:00,50.0,72.11020096644117,22.11020096644117,22.11020096644117,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 72.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:40:00,70.0,54.81042948120273,-15.189570518797268,15.189570518797268,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.81 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 04:50:00,50.0,74.84885053261954,24.848850532619537,24.848850532619537,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 74.85 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:00:00,50.0,54.489704997233545,4.489704997233545,4.489704997233545,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 54.49 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:10:00,50.0,60.318906254532806,10.318906254532806,10.318906254532806,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 60.32 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:20:00,60.0,58.59826252386124,-1.4017374761387629,1.4017374761387629,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 58.60 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:30:00,50.0,66.03654140713445,16.03654140713445,16.03654140713445,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 66.04 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:40:00,60.0,59.10723613089509,-0.8927638691049111,0.8927638691049111,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.11 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 05:50:00,60.0,68.3426340246369,8.342634024636894,8.342634024636894,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.34 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:00:00,60.0,67.39356136278066,7.393561362780659,7.393561362780659,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 67.39 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:10:00,60.0,68.42546587919404,8.425465879194036,8.425465879194036,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.43 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:20:00,50.0,68.2777811000139,18.277781100013897,18.277781100013897,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 68.28 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:30:00,50.0,59.551114457274096,9.551114457274096,9.551114457274096,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 59.55 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:40:00,40.0,61.991221937575276,21.991221937575276,21.991221937575276,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 61.99 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
2016-04-24 06:50:00,50.0,53.101568994458326,3.101568994458326,3.101568994458326,NORMAL,CONTINUE_MONITORING,Predicted appliance energy is 53.10 Wh; warning/high/critical thresholds are 90.00/210.00/400.00 Wh.,linear_regression_v1
